Smiles,BalabanJ,BertzCT,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA2,EState_VSA3,EState_VSA4,FractionCSP3,Ipc,Kappa2,Kappa3,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MinAbsEStateIndex,MinAbsPartialCharge,MinPartialCharge,NumRotatableBonds,PEOE_VSA10,PEOE_VSA7,PEOE_VSA8,SlogP_VSA3,SlogP_VSA4,VSA_EState4,VSA_EState6,VSA_EState7,VSA_EState9,fr_aryl_methyl,fr_unbrch_alkane,LUMO_eV
[N+]1(CC)=CN(C(C)CCCC(C)C)(C=C1),2.357748152,275.8182496,2.989406888,2.989406888,1.82922373,1.82922373,0,6.041840829,12.46266245,0.769230769,2729.510897,5.939012699,4.064259371,2.323240741,0.243455816,2.323240741,0.635694444,0.237111922,-0.237111922,6,12.39368714,32.60702369,0,6.544756406,5.917906046,0,0.635694444,10.51550257,0,1,0,-4.84907148
[N+]1(CC)=CN(C(C)CCC(C)CC)(C=C1),2.422126453,277.8182496,3.3601977,3.3601977,1.737557279,1.737557279,0,6.041840829,12.46266245,0.769230769,3020.303907,5.939012699,3.690053865,2.341867284,0.243455818,2.341867284,0.631296296,0.237111922,-0.237111922,6,12.39368714,32.60702369,0,6.544756406,5.917906046,0,0.631296296,10.46680414,0,1,0,-4.833288868
[N+]1(CC)=CN(C(C)CCC(C)(C)C)(C=C1),2.496621639,293.7297519,2.898145896,2.898145896,1.649613063,1.649613063,0,11.4568313,6.544756406,0.769230769,2140.911647,4.821714798,4.064259371,2.314722222,0.243455819,2.314722222,0.446569468,0.237111922,-0.237111922,4,12.39368714,32.10410811,0,6.544756406,5.414990469,0.446569468,0.608356481,9.05367843,0,1,0,-4.834649438
[N+]1(CC)=CN(C(C)CC(C)CCC)(C=C1),2.48505236,277.8182496,3.110988606,3.110988606,2.173322188,2.173322188,0,6.041840829,12.46266245,0.769230769,2821.164693,5.939012699,3.690053865,2.358506944,0.24345599,2.358506944,0.624398148,0.237111921,-0.237111921,6,12.39368714,26.18620207,0,6.544756406,5.917906046,0,0.624398148,10.48343057,0,1,0,-4.844445542
[N+]1(CC)=CN(C(C)CC(C)C(C)C)(C=C1),2.561917259,288.4809891,3.437001476,3.437001476,1.790575865,1.790575865,0,6.041840829,18.3805685,0.769230769,2536.628824,5.336781422,3.365246845,2.345775463,0.243455991,2.345775463,0.606666667,0.237111921,-0.237111921,5,12.39368714,32.10410811,0,6.544756406,11.83581209,0,0.606666667,7.797151361,0,1,0,-4.82730236
[N+]1(CC)=CN(C(C)CC(CC)CC)(C=C1),2.553023988,273.8182496,3.415179137,3.415179137,2.084770996,2.084770996,0,6.041840829,12.46266245,0.769230769,3108.427284,5.939012699,3.365246845,2.335138889,0.243455991,2.335138889,0.6275,0.237111921,-0.237111921,6,12.39368714,26.18620207,0,6.544756406,5.917906046,0,0.6275,10.46245874,0,1,0,-4.81913894
[N+]1(CC)=CN(C(C)CC(C)(C)CC)(C=C1),2.640926827,299.2395269,3.391137626,3.391137626,1.908098461,1.908098461,0,11.4568313,6.544756406,0.769230769,2340.844175,4.821714798,3.365246845,2.348090278,0.243456164,2.348090278,0.44516995,0.23711192,-0.23711192,5,12.39368714,25.68328649,0,6.544756406,5.414990469,0.44516995,0.590509259,9.013928256,0,1,0,-4.783219892
[N+]1(CC)=CN(C(C)C(C)CCCC)(C=C1),2.542549984,277.8182496,3.383883216,3.383883216,1.89997418,1.89997418,0,6.041840829,12.46266245,0.769230769,3046.401762,5.939012699,3.365246845,2.357750378,0.243465872,2.357750378,0.615138889,0.237111772,-0.237111772,6,18.43552797,26.18620207,0,6.544756406,5.917906046,0,0.615138889,10.54859993,0,1,0,-4.741858564
[N+]1(CC)=CN(C(C)C(C)CC(C)C)(C=C1),2.621759599,288.4809891,3.214053424,3.214053424,2.073183366,2.073183366,0,6.041840829,18.3805685,0.769230769,2468.407993,5.336781422,3.365246845,2.348167045,0.243465873,2.348167045,0.597407407,0.237111772,-0.237111772,5,18.43552797,32.10410811,0,6.544756406,11.83581209,0,0.597407407,7.843802201,0,1,0,-4.73886531
[N+]1(CC)=CN(C(C)C(C)C(C)CC)(C=C1),2.703229499,290.4809891,3.849787748,3.849787748,1.957579404,1.957579404,0,6.041840829,18.3805685,0.769230769,2857.012183,5.336781422,2.832203557,2.356268896,0.243466046,2.356268896,0.590509259,0.237111771,-0.237111771,5,18.43552797,25.68328649,0,6.544756406,11.83581209,0,0.590509259,7.816447153,0,1,0,-4.793015996
[N+]1(CC)=CN(CCCC(C)CCC)(C=C1),2.192071031,265.2545986,3.006109404,3.006109404,2.017536303,2.017536303,0,0,12.46266245,0.769230769,3081.123383,6.649246064,4.498412871,2.366450617,0.243242153,2.366450617,0.892463756,0.237119119,-0.237119119,7,12.39368714,25.68328649,0,13.08951281,5.917906046,0,0,11.88175795,0,2,0,-4.909480788
[N+]1(CC)=CN(C(C)C(C)C(C)(C)C)(C=C1),2.798636579,306.5810089,3.636980033,3.636980033,1.820629463,1.820629463,0,17.37473734,6.544756406,0.769230769,2068.145375,4.377768666,2.832203557,2.334278156,0.24346622,2.334278156,0.361836617,0.23711177,-0.23711177,3,18.43552797,19.26246487,5.917906046,6.544756406,11.33289652,0.361836617,0.553518519,6.523009259,0,1,0,-4.80009096
[N+]1(CC)=CN(C(C)C(CC)CCC)(C=C1),2.680526418,277.8182496,3.413414205,3.413414205,2.239484763,2.239484763,0,6.041840829,12.46266245,0.769230769,3134.337865,5.939012699,3.08151128,2.354490741,0.243466044,2.354490741,0.627546296,0.237111771,-0.237111771,6,18.43552797,32.60702369,0,6.544756406,5.917906046,0,0.627546296,10.48989623,0,1,0,-4.794104452
[N+]1(CC)=CN(C(C)C(CC)C(C)C)(C=C1),2.773065198,288.4809891,3.494684955,3.494684955,2.429469508,2.429469508,0,6.041840829,18.3805685,0.769230769,2656.789083,5.336781422,2.832203557,2.344907407,0.243466217,2.344907407,0.599814815,0.23711177,-0.23711177,5,18.43552797,26.18620207,5.917906046,6.544756406,11.83581209,0,0.599814815,7.821030093,0,1,0,-4.798458276
[N+]1(CC)=CN(C(C)C(C)(C)CCC)(C=C1),2.7839445,299.2395269,3.549584401,3.549584401,2.08378635,2.08378635,0,11.4568313,6.544756406,0.769230769,2395.807122,4.821714798,2.832203557,2.358583711,0.243475996,2.358583711,0.374346655,0.23711162,-0.23711162,5,18.43552797,20.26829602,5.414990469,6.544756406,5.414990469,0.374346655,0.560416667,9.080393912,0,1,0,-4.732606688
[N+]1(CC)=CN(C(C)C(C)(C)C(C)C)(C=C1),2.882701163,310.0907839,4.089071734,4.089071734,1.693623066,1.693623066,0,17.37473734,6.544756406,0.769230769,2197.714175,4.377768666,2.416462172,2.34585223,0.243476169,2.34585223,0.323999433,0.237111619,-0.237111619,4,18.43552797,19.76538045,5.414990469,6.544756406,11.33289652,0.323999433,0.532685185,6.527777778,0,1,0,-4.71845676
[N+]1(CC)=CN(C(C)C(C)(CC)CC)(C=C1),2.870177762,297.2395269,4.148238564,4.148238564,2.027722026,2.027722026,0,11.4568313,6.544756406,0.769230769,2782.743887,4.821714798,2.416462172,2.382889267,0.243476168,2.382889267,0.407332766,0.237111619,-0.237111619,5,18.43552797,26.68911765,5.414990469,6.544756406,5.414990469,0.407332766,0.569722222,9.025949074,0,1,0,-4.712470252
[N+]1(CC)=CN(C(CC)CCCCC)(C=C1),2.492787292,265.2545986,3.110860309,3.110860309,2.007883505,2.007883505,0,6.041840829,6.544756406,0.769230769,3398.4467,6.649246064,3.690053865,2.374166667,0.243465811,2.374166667,0.698472222,0.237111773,-0.237111773,7,18.43552797,26.18620207,0,6.544756406,0,0,0.698472222,13.22120953,0,1,1,-4.833833096
[N+]1(CC)=CN(C(CC)CCC(C)C)(C=C1),2.568706579,275.8182496,3.047199709,3.047199709,1.903641341,1.903641341,0,6.041840829,12.46266245,0.769230769,2846.474585,5.939012699,3.690053865,2.366944444,0.243465812,2.366944444,0.680740741,0.237111773,-0.237111773,6,18.43552797,32.10410811,0,6.544756406,5.917906046,0,0.680740741,10.44941256,0,1,0,-4.848799366
[N+]1(CC)=CN(C(CC)CC(C)CC)(C=C1),2.646537246,277.8182496,3.341327457,3.341327457,1.944238043,1.944238043,0,6.041840829,12.46266245,0.769230769,3086.137281,5.939012699,3.365246845,2.370694444,0.243465984,2.370694444,0.673842593,0.237111772,-0.237111772,6,18.43552797,25.68328649,0,6.544756406,5.917906046,0,0.673842593,10.41224269,0,1,0,-4.82866293
[N+]1(CC)=CN(C(CC)CC(C)(C)C)(C=C1),2.737363621,293.7297519,2.817956279,2.817956279,1.981346737,1.981346737,0,11.4568313,6.544756406,0.769230769,2169.537596,4.821714798,3.690053865,2.355902778,0.243466158,2.355902778,0.404753283,0.237111771,-0.237111771,4,18.43552797,25.18037091,0,6.544756406,5.414990469,0.404753283,0.636851852,9.020031652,0,1,0,-4.777233384
[N+]1(CC)=CN(CCCC(C)C(C)C)(C=C1),2.252120249,275.8182496,3.325248698,3.325248698,1.687246352,1.687246352,0,0,24.9253249,0.769230769,2759.747645,5.939012699,4.064259371,2.353719136,0.243242153,2.353719136,0.815037058,0.237119119,-0.237119119,6,12.39368714,31.60119254,0,13.08951281,11.83581209,0,0,9.134096041,0,2,0,-4.95927765
[N+]1(CC)=CN(C(CC)C(C)CCC)(C=C1),2.723445761,277.8182496,3.279166708,3.279166708,2.348854012,2.348854012,0,6.041840829,12.46266245,0.769230769,3004.166103,5.939012699,3.08151128,2.378796296,0.243475875,2.378796296,0.664583333,0.237111623,-0.237111623,6,18.43552797,25.68328649,0,6.544756406,5.917906046,0,0.664583333,10.44500465,0,1,0,-4.755464264
[N+]1(CC)=CN(C(CC)C(C)C(C)C)(C=C1),2.817441753,288.4809891,3.536789757,3.536789757,2.092504374,2.092504374,0,6.041840829,18.3805685,0.769230769,2682.058501,5.336781422,2.832203557,2.369212963,0.243476048,2.369212963,0.636851852,0.237111621,-0.237111621,5,18.43552797,25.18037091,0,6.544756406,11.83581209,0,0.636851852,7.802619992,0,1,0,-4.810703406
[N+]1(CC)=CN(C(CC)C(CC)CC)(C=C1),2.805898099,273.8182496,3.471207026,3.471207026,2.414500397,2.414500397,0,6.041840829,12.46266245,0.769230769,3237.899359,5.939012699,2.832203557,2.390046296,0.243476047,2.390046296,0.673888889,0.237111621,-0.237111621,6,18.43552797,32.10410811,0,6.544756406,5.917906046,0,0.673888889,10.41356907,0,1,0,-4.72253847
[N+]1(CC)=CN(C(CC)C(C)(C)CC)(C=C1),2.915911422,299.2395269,3.636963649,3.636963649,2.184856072,2.184856072,0,11.4568313,6.544756406,0.769230769,2516.056658,4.821714798,2.611971004,2.368055556,0.243486007,2.368055556,0.374346655,0.237111471,-0.237111471,5,18.43552797,19.76538045,5.414990469,6.544756406,5.414990469,0.374346655,0.606759259,9.004066752,0,1,0,-4.753015238
[N+]1(CC)=CN(C(CCC)CCCC)(C=C1),2.604089642,265.2545986,3.011509714,3.011509714,2.029359783,2.029359783,0,6.041840829,6.544756406,0.769230769,3360.046578,6.649246064,3.690053865,2.391527778,0.243465983,2.391527778,0.71087963,0.237111772,-0.237111772,7,18.43552797,26.18620207,0,6.544756406,0,0,0.71087963,13.18861694,0,1,0,-4.796825592
[N+]1(CC)=CN(C(CCC)CC(C)C)(C=C1),2.689915445,275.8182496,2.86408903,2.86408903,2.07992131,2.07992131,0,6.041840829,12.46266245,0.769230769,2756.028302,5.939012699,3.690053865,2.381944444,0.243466155,2.381944444,0.683148148,0.237111771,-0.237111771,6,18.43552797,25.68328649,0,6.544756406,5.917906046,0,0.683148148,10.46071452,0,1,0,-4.788117944
[N+]1(CC)=CN(C(CCC)C(C)CC)(C=C1),2.779047455,277.8182496,3.345265123,3.345265123,2.089369073,2.089369073,0,6.041840829,12.46266245,0.769230769,3112.051203,5.939012699,3.08151128,2.390046296,0.243476046,2.390046296,0.673888889,0.237111621,-0.237111621,6,18.43552797,25.68328649,0,6.544756406,5.917906046,0,0.673888889,10.43968018,0,1,0,-4.747845072
[N+]1(CC)=CN(C(C(C)C)CCCC)(C=C1),2.696181889,275.8182496,3.083014511,3.083014511,2.034021413,2.034021413,0,11.95974688,6.544756406,0.769230769,2872.619713,5.939012699,3.365246845,2.378796296,0.243475874,2.378796296,0.664583333,0.237111623,-0.237111623,6,18.43552797,25.68328649,0,6.544756406,5.917906046,0,0.664583333,10.53120835,0,1,0,-4.810159178
[N+]1(CC)=CN(C(C(C)C)CC(C)C)(C=C1),2.78727027,286.4809891,2.942467403,2.942467403,2.015220202,2.015220202,0,11.95974688,12.46266245,0.769230769,2398.413703,5.336781422,3.365246845,2.369212963,0.243476046,2.369212963,0.636851852,0.237111621,-0.237111621,5,18.43552797,25.18037091,0,6.544756406,11.83581209,0,0.636851852,7.856508881,0,1,0,-4.757369062
[N+]1(CC)=CN(C(C(C)C)C(C)CC)(C=C1),2.882230784,288.4809891,3.331344462,3.331344462,2.310942859,2.310942859,0,11.95974688,12.46266245,0.769230769,2615.837658,5.336781422,2.832203557,2.377314815,0.243485946,2.377314815,0.627592593,0.237111472,-0.237111472,5,18.43552797,25.18037091,0,6.544756406,11.83581209,0,0.627592593,7.849270833,0,1,0,-4.743763362
[N+]1(CC)=CN(CCCC(CC)CC)(C=C1),2.245054342,261.2545986,3.294784539,3.294784539,2.017536303,2.017536303,0,0,12.46266245,0.769230769,3353.22482,6.649246064,4.064259371,2.300462963,0.243242153,2.300462963,0.929500793,0.237119119,-0.237119119,7,12.39368714,25.68328649,0,13.08951281,5.917906046,0,0,11.87176942,0,2,0,-4.8844463
[N+]1(CC)=CN(C(C(C)C)C(C)(C)C)(C=C1),2.994827132,304.5810089,2.917050698,2.917050698,2.553936076,2.553936076,0,17.37473734,6.544756406,0.769230769,1823.508211,4.377768666,2.832203557,2.355324074,0.243495915,2.355324074,0.304323507,0.237111321,-0.237111321,3,18.43552797,12.84164325,5.414990469,6.544756406,11.33289652,0.304323507,0.560462963,6.565925926,0,1,0,-4.706755858
[N+]1(CC)=CN(C(CCC)C(C)(C)C)(C=C1),2.884842554,293.7297519,2.998745468,2.998745468,2.085009899,2.085009899,0,11.4568313,6.544756406,0.769230769,2226.128214,4.821714798,3.08151128,2.368055556,0.243486005,2.368055556,0.333929989,0.237111471,-0.237111471,4,18.43552797,13.34455882,5.414990469,6.544756406,5.414990469,0.333929989,0.606759259,9.086497307,0,1,0,-4.734511486
[N+]1(CC)=CN(C(C)(C)CCCCC)(C=C1),2.588855662,286.4809891,3.147715955,3.147715955,1.876061889,1.876061889,5.538925252,0,6.544756406,0.769230769,2651.239463,5.336781422,3.365246845,2.339444444,0.243669768,2.339444444,0.259513889,0.237104691,-0.237104691,6,17.9326124,33.61285484,0,12.08368166,0,0.259513889,0,11.79682178,0,1,1,-4.692878044
[N+]1(CC)=CN(C(C)(C)CCC(C)C)(C=C1),2.6700164,297.2395269,3.089073705,3.089073705,1.710351549,1.710351549,5.538925252,0,12.46266245,0.769230769,2262.747709,4.821714798,3.365246845,2.332222222,0.243669769,2.332222222,0.240763889,0.237104691,-0.237104691,5,17.9326124,39.53076089,0,12.08368166,5.917906046,0.240763889,0,9.071074972,0,1,0,-4.687435764
[N+]1(CC)=CN(C(C)(C)CC(C)CC)(C=C1),2.753544629,299.2395269,3.300502991,3.300502991,2.041859175,2.041859175,5.538925252,0,12.46266245,0.769230769,2361.485856,4.821714798,3.08151128,2.335972222,0.243669941,2.335972222,0.231990741,0.23710469,-0.23710469,5,17.9326124,33.10993927,0,12.08368166,5.917906046,0.231990741,0,9.048604182,0,1,0,-4.682809826
[N+]1(CC)=CN(C(C)(C)CC(C)(C)C)(C=C1),2.85084772,315.522098,2.718522888,2.718522888,2.328470201,2.328470201,5.538925252,5.414990469,6.544756406,0.769230769,1600.701821,3.992427408,3.365246845,2.321180556,0.243670115,2.321180556,0.193125,0.237104688,-0.237104688,3,17.9326124,32.60702369,0,12.08368166,5.414990469,0.559012543,0,7.698198696,0,1,0,-4.68988479
[N+]1(CC)=CN(C(C)(C)C(C)CCC)(C=C1),2.836548627,299.2395269,3.649752416,3.649752416,1.96290715,1.96290715,5.538925252,5.917906046,6.544756406,0.769230769,2484.846724,4.821714798,2.611971004,2.347009637,0.243679853,2.347009637,0.218680556,0.23710454,-0.23710454,5,17.9326124,33.10993927,0,12.08368166,5.917906046,0.218680556,0,9.11030132,0,1,0,-4.724443268
[N+]1(CC)=CN(C(C)(C)C(C)C(C)C)(C=C1),2.937467114,310.0907839,3.836398129,3.836398129,1.973064497,1.973064497,5.538925252,11.83581209,6.544756406,0.769230769,2190.10187,4.377768666,2.416462172,2.334490741,0.243680026,2.334490741,0.189074074,0.237104539,-0.237104539,4,17.9326124,26.68911765,5.917906046,12.08368166,11.83581209,0.189074074,0,6.53775463,0,1,0,-4.724987496
[N+]1(CC)=CN(C(C)(C)C(CC)CC)(C=C1),2.925448724,295.2395269,3.706748809,3.706748809,2.420753549,2.420753549,5.538925252,0,12.46266245,0.769230769,2578.415114,4.821714798,2.416462172,2.355324074,0.243680025,2.355324074,0.226111111,0.237104539,-0.237104539,5,17.9326124,33.61285484,5.917906046,12.08368166,5.917906046,0.226111111,0,9.061388889,0,1,0,-4.65178883
[N+]1(CC)=CN(C(C)(C)C(C)(C)CC)(C=C1),3.04367242,321.031873,4.242208335,4.242208335,1.694054283,1.694054283,5.538925252,5.414990469,6.544756406,0.769230769,2117.121995,3.992427408,2.085969098,2.336592971,0.243690005,2.336592971,0.154930556,0.237104388,-0.237104388,4,17.9326124,27.19203322,5.414990469,12.08368166,5.414990469,0.458096655,0,7.718368056,0,1,0,-4.636006218
[N+]1(CC)=CN(CCCC(C)(C)CC)(C=C1),2.312788289,286.4809891,3.338371736,3.338371736,1.675037678,1.675037678,0,5.414990469,13.08951281,0.769230769,2567.536123,5.336781422,4.064259371,2.356033951,0.243242155,2.356033951,0.507819468,0.237119119,-0.237119119,6,12.39368714,25.18037091,0,13.08951281,5.414990469,0.507819468,0,10.36808815,0,2,0,-4.893153948
[N+]1(CC)=CN(C(C)(CC)CCCC)(C=C1),2.79376545,290.4809891,3.51053522,3.51053522,1.946671601,1.946671601,0,5.538925252,6.544756406,0.769230769,2968.396988,5.336781422,2.832203557,2.381111111,0.243679792,2.381111111,0.302013889,0.237104541,-0.237104541,6,17.9326124,33.10993927,0,12.08368166,0,0.302013889,0,11.68526353,0,1,0,-4.723354812
[N+]1(CC)=CN(C(C)(CC)CC(C)C)(C=C1),2.890934567,301.2395269,3.289622135,3.289622135,2.212429562,2.212429562,5.538925252,0,12.46266245,0.769230769,2389.146848,4.821714798,2.832203557,2.371527778,0.243679964,2.371527778,0.272407407,0.23710454,-0.23710454,5,17.9326124,32.60702369,0,12.08368166,5.917906046,0.272407407,0,9.014846466,0,1,0,-4.70621163
[N+]1(CC)=CN(C(C)(CC)C(C)CC)(C=C1),2.992667772,303.2395269,4.036266163,4.036266163,2.108713125,2.108713125,5.538925252,5.917906046,6.544756406,0.769230769,2805.01777,4.821714798,2.242110225,2.37962963,0.243689885,2.37962963,0.259097222,0.23710439,-0.23710439,5,17.9326124,32.60702369,0,12.08368166,5.917906046,0.259097222,0,9.014043604,0,1,0,-4.63274085
[N+]1(CC)=CN(C(C)(CC)C(C)(C)C)(C=C1),3.113164673,319.522098,3.930667276,3.930667276,1.973419405,1.973419405,10.95391572,0,12.96557803,0.769230769,2044.248328,3.992427408,2.085969098,2.357638889,0.243699873,2.357638889,0.187916667,0.237104239,-0.237104239,3,17.9326124,20.26829602,5.414990469,12.08368166,5.414990469,0.458096655,0,7.709865363,0,1,0,-4.670292582
[N+]1(CC)=CN(C(C)(CCC)CCC)(C=C1),2.868019906,282.4809891,3.257117954,3.257117954,2.360970021,2.360970021,0,5.538925252,6.544756406,0.769230769,2769.663807,5.336781422,2.832203557,2.392361111,0.243679963,2.392361111,0.309444444,0.23710454,-0.23710454,6,17.9326124,26.68911765,0,12.08368166,0,0.309444444,0,11.65653628,0,1,0,-4.713286594
[N+]1(CC)=CN(C(C)(C(C)C)CCC)(C=C1),2.977550716,301.2395269,3.646393194,3.646393194,2.10550591,2.10550591,5.538925252,5.917906046,6.544756406,0.769230769,2511.950171,4.821714798,2.416462172,2.37962963,0.243689884,2.37962963,0.259097222,0.23710439,-0.23710439,5,17.9326124,26.18620207,0,12.08368166,5.917906046,0.259097222,0,9.076543604,0,1,0,-4.622944746
[N+]1(CC)=CN(C(C)(C(C)C)C(C)C)(C=C1),3.094334171,302.0907839,3.950716776,3.950716776,2.129236453,2.129236453,5.538925252,11.83581209,6.544756406,0.769230769,2246.334934,4.377768666,2.085969098,2.366898148,0.243699813,2.366898148,0.20875,0.23710424,-0.23710424,4,17.9326124,25.68328649,0,12.08368166,11.83581209,0.20875,0,6.575902778,0,1,0,-4.67083681
[N+]1(CC)=CN(C(CC)(CC)CCC)(C=C1),2.961943219,284.4809891,3.635917617,3.635917617,2.42502777,2.42502777,0,5.538925252,6.544756406,0.769230769,3121.661427,5.336781422,2.416462172,2.416666667,0.243689823,2.416666667,0.342430556,0.237104391,-0.237104391,6,17.9326124,26.18620207,0,12.08368166,0,0.342430556,0,11.6253947,0,1,0,-4.648523462
[N+]1(CC)=CN(C(CC)(CC)C(C)C)(C=C1),3.077971707,295.2395269,3.870001602,3.870001602,2.574494148,2.574494148,0,11.4568313,6.544756406,0.769230769,2721.737044,4.821714798,2.085969098,2.403935185,0.243699753,2.403935185,0.292083333,0.237104241,-0.237104241,5,17.9326124,25.68328649,0,12.08368166,5.917906046,0.292083333,0,9.01892054,0,1,0,-4.681449256
[N+]1(CC)=CN(CCC(C)CCCC)(C=C1),2.236063894,265.2545986,3.041973222,3.041973222,1.824457626,1.824457626,0,0,19.00741886,0.769230769,3189.431716,6.649246064,4.498412871,2.368090278,0.243242324,2.368090278,0.863357899,0.237119118,-0.237119118,7,12.39368714,19.26246487,0,13.08951281,5.917906046,0,0,11.91143994,0,2,0,-4.886078984
[N+]1(CC)=CN(CCC(C)CC(C)C)(C=C1),2.297633329,275.8182496,2.865269854,2.865269854,2.050123185,2.050123185,0,0,24.9253249,0.769230769,2573.999494,5.939012699,4.498412871,2.358506944,0.243242324,2.358506944,0.824296317,0.237119118,-0.237119118,6,12.39368714,31.60119254,0,13.08951281,11.83581209,0,0,9.145259511,0,2,0,-4.94839309
[N+]1(CC)=CN(CCC)(C=C1),2.591816305,190.8925906,1.593204479,1.593204479,1.016275354,1.016275354,0,0,13.08951281,0.625,277.1026285,3.396271974,1.593356036,2.211805556,0.243241979,2.211805556,1.066184807,0.23711912,-0.23711912,3,12.39368714,13.34455882,0,13.08951281,0,0,0,7.573962585,0,2,0,-5.04907527
[N+]1(CC)=CN(C(C)C)(C=C1),2.778372405,200.7774375,1.673357636,1.673357636,0.903376322,0.903376322,0,6.041840829,6.544756406,0.625,245.4112325,2.862742982,1.376988487,2.197916667,0.243445658,2.197916667,0.576666667,0.237112073,-0.237112073,2,12.39368714,20.7712116,0,6.544756406,0,0,0.576666667,6.332175926,0,1,0,-4.942678696
[N+]1(CC)=CN(CCCC)(C=C1),2.443485726,203.0825794,1.881264955,1.881264955,1.098764533,1.098764533,0,0,13.08951281,0.666666667,473.8525191,4.164037352,2.371057051,2.243055556,0.24324215,2.243055556,1.068576389,0.237119119,-0.237119119,4,12.39368714,13.34455882,0,13.08951281,0,0,0,8.965455641,0,2,0,-5.018598502
[N+]1(CC)=CN(CC(C)C)(C=C1),2.578557849,213.0922389,1.687365674,1.687365674,1.155441374,1.155441374,0,0,19.00741886,0.666666667,374.9904556,3.557462323,2.371057051,2.232426304,0.243252002,2.232426304,0.729357521,0.237118971,-0.237118971,3,12.39368714,12.84164325,0,13.08951281,5.917906046,0,0,6.394722222,0,1,0,-5.014244678
[N+]1(CC)=CN(C(C)CC)(C=C1),2.714765148,215.0922389,2.176856225,2.176856225,1.069460383,1.069460383,0,6.041840829,6.544756406,0.666666667,448.3282139,3.557462323,1.822066108,2.253472222,0.243455643,2.253472222,0.627592593,0.237111924,-0.237111924,3,12.39368714,20.26829602,0,6.544756406,0,0,0.627592593,7.6075274,0,1,0,-4.920093234
[N+]1(CC)=CN(C(C)(C)C)(C=C1),2.891844223,229.9559265,1.831207174,1.831207174,0.978093282,0.978093282,5.538925252,0,6.544756406,0.666666667,315.2973048,2.683412981,1.822066108,2.21875,0.243659579,2.21875,0.20875,0.237104842,-0.237104842,1,17.9326124,27.6949488,0,12.08368166,0,0.20875,0,6.355902778,0,1,0,-4.79464868
[N+]1(CC)=CN(CCCCCCC)(C=C1),2.115254535,240.2246976,2.631264955,2.631264955,1.65600744,1.65600744,0,0,6.544756406,0.75,2141.911176,6.632365645,3.945439208,2.287148526,0.243242152,2.287148526,1.072256657,0.237119119,-0.237119119,7,12.39368714,19.76538045,0,13.08951281,0,0,0,13.31672929,0,2,3,-4.92254226
[N+]1(CC)=CN(CC(C)C(C)CC)(C=C1),2.508224605,265.0403749,3.225555815,3.225555815,1.648652769,1.648652769,0,0,24.9253249,0.75,1770.270861,5.180422112,2.861043558,2.337750378,0.243252349,2.337750378,0.761764928,0.237118968,-0.237118968,5,12.39368714,18.75954929,0,13.08951281,11.83581209,0,0,7.778576783,0,1,0,-4.84498977
[N+]1(CC)=CN(CC(C)C(C)(C)C)(C=C1),2.602228396,280.7569904,3.074476421,3.074476421,1.323893397,1.323893397,0,11.33289652,13.08951281,0.75,1278.747646,4.157881995,2.861043558,2.315759637,0.243252523,2.315759637,0.390193098,0.237118967,-0.237118967,3,12.39368714,18.25663372,0,13.08951281,11.33289652,0.390193098,0,6.475555556,0,1,0,-4.91709998
[N+]1(CC)=CN(CC(CC)CCC)(C=C1),2.483692933,252.5793373,2.854689886,2.854689886,1.864705723,1.864705723,0,0,12.46266245,0.75,1971.984318,5.839300959,3.166666787,2.312824074,0.243252348,2.312824074,0.845098262,0.237118968,-0.237118968,6,12.39368714,25.68328649,0,13.08951281,5.917906046,0,0,10.47748882,0,1,0,-4.856690672
[N+]1(CC)=CN(CC(CC)C(C)C)(C=C1),2.574572795,263.0403749,3.023912439,3.023912439,1.815914151,1.815914151,0,0,24.9253249,0.75,1719.064906,5.180422112,2.861043558,2.311053241,0.24325252,2.311053241,0.775441232,0.237118967,-0.237118967,5,12.39368714,25.18037091,0,13.08951281,11.83581209,0,0,7.78630787,0,1,0,-4.84090806
[N+]1(CC)=CN(CC(C)(C)CCC)(C=C1),2.584568517,273.6040259,2.648780838,2.648780838,1.969416748,1.969416748,0,5.414990469,13.08951281,0.75,1419.087508,4.627079885,3.166666787,2.340065193,0.243262268,2.340065193,0.416013322,0.237118819,-0.237118819,5,12.39368714,13.34455882,5.414990469,13.08951281,5.414990469,0.416013322,0,9.055255023,0,1,0,-4.863221408
[N+]1(CC)=CN(CC(C)(C)C(C)C)(C=C1),2.681922125,284.2667654,3.264436665,3.264436665,1.372467108,1.372467108,0,11.33289652,13.08951281,0.75,1311.950311,4.157881995,2.597620839,2.327333711,0.243262441,2.327333711,0.3656661,0.237118817,-0.237118817,4,12.39368714,12.84164325,5.414990469,13.08951281,11.33289652,0.3656661,0,6.480324074,0,1,0,-4.856146444
[N+]1(CC)=CN(CC(C)(CC)CC)(C=C1),2.668399481,271.6040259,3.382800439,3.382800439,1.633715168,1.633715168,0,5.414990469,13.08951281,0.75,1696.165643,4.627079885,2.597620839,2.364370748,0.24326244,2.364370748,0.448999433,0.237118817,-0.237118817,5,12.39368714,19.76538045,5.414990469,13.08951281,5.414990469,0.448999433,0,9.003958333,0,1,0,-4.852608962
