Smiles,HOMO_eV,LUMO_eV
[N+]1(C)=CN(C(C)(CC)CC(C)(C)C)(C=C1),-11.845394534,-4.746756616000001
[N+]1(C)=CN(C(C)(CC)C(C)CCC)(C=C1),-11.720766322000001,-4.827574474
[N+]1(C)=CN(C(C)(CC)C(C)C(C)C)(C=C1),-11.75804594,-4.8028121
[N+]1(C)=CN(C(C)(CC)C(CC)CC)(C=C1),-11.772740096000001,-4.704306832
[N+]1(C)=CN(C(C)(CC)C(C)(C)CC)(C=C1),-11.733011452000001,-4.735872056
[N+]1(C)=CN(C(C)(CCC)CCCC)(C=C1),-11.753692116,-4.803084214
[N+]1(C)=CN(C(C)(CCC)CC(C)C)(C=C1),-11.770835298000002,-4.796553478000001
[N+]1(C)=CN(C(C)(CCC)C(C)CC)(C=C1),-11.766481474,-4.813696660000001
[N+]1(C)=CN(C(C)(C(C)C)CCCC)(C=C1),-11.787162138000001,-4.767165166000001
[N+]1(C)=CN(C(C)(C(C)C)CC(C)C)(C=C1),-11.699269316,-4.667027214
[N+]1(C)=CN(C(C)(C(C)C)C(C)CC)(C=C1),-11.753420002,-4.746212388
[N+]1(C)=CN(C(C)(C(C)C)C(C)(C)C)(C=C1),-11.739814302,-4.7483892999999995
[N+]1(C)=CN(C(C)(CCC)C(C)(C)C)(C=C1),-11.780359288000001,-4.717368304
[N+]1(C)=CN(C(CC)(CC)CCCC)(C=C1),-11.851108928,-4.73750474
[N+]1(C)=CN(C(CC)(CC)CC(C)C)(C=C1),-11.800495724000001,-4.742947020000001
[N+]1(C)=CN(C(CC)(CC)C(C)CC)(C=C1),-11.7281134,-4.765260368
[N+]1(C)=CN(C(CC)(CC)C(C)(C)C)(C=C1),-11.738725846000001,-4.680905028000001
[N+]1(C)=CN(C(CC)(CCC)CCC)(C=C1),-11.742263328000002,-4.6939665
[N+]1(C)=CN(C(CC)(C(C)C)CCC)(C=C1),-11.780631402,-4.708660656
[N+]1(C)=CN(C(CC)(C(C)C)C(C)C)(C=C1),-11.694371263999999,-4.769886306
[N+]1(C)=CN(CCCCCCCCCC)(C=C1),-10.438565154,-5.036285912
[N+]1(C)=CN(CCCCCCCC(C)C)(C=C1),-10.531628142,-5.01914273
[N+]1(C)=CN(CCCCCCC(C)CC)(C=C1),-10.525097406,-5.01506102
[N+]1(C)=CN(CCCCCCC(C)(C)C)(C=C1),-10.716665662,-5.014516792
[N+]1(C)=CN(CCCCCC(C)CCC)(C=C1),-10.654351556,-5.011795652000001
[N+]1(C)=CN(CCCCCC(C)C(C)C)(C=C1),-10.615711368000001,-5.0153331340000005
[N+]1(C)=CN(CCCCCC(CC)CC)(C=C1),-10.654895784,-5.01233988
[N+]1(C)=CN(CCCCCC(C)(C)CC)(C=C1),-10.652718872,-5.017510046
[N+]1(C)=CN(CCCCC(C)CCCC)(C=C1),-10.788231644,-5.0068976
[N+]1(C)=CN(CCCCC(C)CC(C)C)(C=C1),-10.762925042,-5.00553703
[N+]1(C)=CN(CCCCC(C)C(C)CC)(C=C1),-10.75938756,-5.007169714000001
[N+]1(C)=CN(CCCCC(C)C(C)(C)C)(C=C1),-10.654623670000001,-5.021319642
[N+]1(C)=CN(CCCCC(CC)CCC)(C=C1),-10.739251124,-5.003360118000001
[N+]1(C)=CN(CCCCC(CC)C(C)C)(C=C1),-10.614350798,-5.019686958
[N+]1(C)=CN(CCCCC(C)(C)CCC)(C=C1),-10.81244979,-4.996829382
[N+]1(C)=CN(CCCCC(C)(C)C(C)C)(C=C1),-10.755305850000001,-5.00553703
[N+]1(C)=CN(CCCCC(C)(CC)CC)(C=C1),-10.799932546,-5.000638978
[N+]1(C)=CN(CCCC(C)CCCCC)(C=C1),-10.713944522,-5.020775414
[N+]1(C)=CN(CCCC(C)CCC(C)C)(C=C1),-10.754761622000002,-5.014244678
[N+]1(C)=CN(CCCC(C)CC(C)CC)(C=C1),-10.672855308,-5.0210475279999995
[N+]1(C)=CN(CCCC(C)CC(C)(C)C)(C=C1),-10.814626702,-5.003904346000001
[N+]1(C)=CN(CCCC(C)C(C)CCC)(C=C1),-10.863607222,-5.0077139420000005
[N+]1(C)=CN(CCCC(C)C(C)C(C)C)(C=C1),-10.781428794,-4.997917838
[N+]1(C)=CN(CCCC(C)C(CC)CC)(C=C1),-10.772721146,-5.00145532
[N+]1(C)=CN(CCCC(C)C(C)(C)CC)(C=C1),-10.807551738,-5.011795652000001
[N+]1(C)=CN(CCCC(CC)CCCC)(C=C1),-10.822518008000001,-5.001999548000001
[N+]1(C)=CN(CCCC(CC)CC(C)C)(C=C1),-10.974629734,-4.999278408
[N+]1(C)=CN(CCCC(CC)C(C)CC)(C=C1),-10.746053974,-4.993836128
[N+]1(C)=CN(CCCC(CC)C(C)(C)C)(C=C1),-10.79884409,-5.001999548000001
[N+]1(C)=CN(CCCC(CCC)CCC)(C=C1),-11.123748206,-4.985944822
[N+]1(C)=CN(CCCC(C(C)C)CCC)(C=C1),-11.021161228,-4.99465247
[N+]1(C)=CN(CCCC(C(C)C)C(C)C)(C=C1),-11.039392866,-4.973971806000001
[N+]1(C)=CN(CCCC(C)(C)CCCC)(C=C1),-10.837484278000002,-5.00145532
[N+]1(C)=CN(CCCC(C)(C)CC(C)C)(C=C1),-10.897349358,-4.997101496
[N+]1(C)=CN(CCCC(C)(C)C(C)CC)(C=C1),-10.858709170000001,-4.991659216
[N+]1(C)=CN(CCCC(C)(C)C(C)(C)C)(C=C1),-10.895716674,-4.99737361
[N+]1(C)=CN(CCCC(C)(CC)CCC)(C=C1),-11.004834388,-5.003360118000001
[N+]1(C)=CN(CCCC(C)(CC)C(C)C)(C=C1),-10.83966119,-4.994380356000001
[N+]1(C)=CN(CCCC(CC)(CC)CC)(C=C1),-10.876940808,-4.986761164000001
[N+]1(C)=CN(CCC(C)CCCCCC)(C=C1),-10.791224898,-4.990570760000001
[N+]1(C)=CN(CCC(C)CCCC(C)C)(C=C1),-10.827143946000001,-4.998462066
[N+]1(C)=CN(CCC(C)CCC(C)CC)(C=C1),-10.825239148000001,-4.995468812
[N+]1(C)=CN(CCC(C)CCC(C)(C)C)(C=C1),-10.953676956,-4.996829382
[N+]1(C)=CN(CCC(C)CC(C)CCC)(C=C1),-10.936533774,-4.983223682
[N+]1(C)=CN(CCC(C)CC(C)C(C)C)(C=C1),-10.842654444,-4.988393848
[N+]1(C)=CN(CCC(C)CC(CC)CC)(C=C1),-10.884287886000001,-4.981590998000001
[N+]1(C)=CN(CCC(C)CC(C)(C)CC)(C=C1),-10.832858340000001,-4.978597744000001
[N+]1(C)=CN(CCC(C)C(C)CCCC)(C=C1),-11.132727968,-4.983223682
[N+]1(C)=CN(CCC(C)C(C)CC(C)C)(C=C1),-11.110686734000002,-4.980230428
[N+]1(C)=CN(CCC(C)C(C)C(C)CC)(C=C1),-10.923200188000001,-4.965264158
[N+]1(C)=CN(CCC(C)C(C)C(C)(C)C)(C=C1),-11.03286213,-4.9579170800000005
[N+]1(C)=CN(CCC(C)C(CC)CCC)(C=C1),-11.083475334000001,-4.978869858
[N+]1(C)=CN(CCC(C)C(CC)C(C)C)(C=C1),-11.057896618000001,-4.958461308
[N+]1(C)=CN(CCC(C)C(C)(C)CCC)(C=C1),-11.175177752,-4.979414086
[N+]1(C)=CN(CCC(C)C(C)(C)C(C)C)(C=C1),-11.024698710000001,-4.972067008
[N+]1(C)=CN(CCC(C)C(C)(CC)CC)(C=C1),-11.033678472,-4.977781402000001
[N+]1(C)=CN(CCC(CC)CCCCC)(C=C1),-10.990140232000002,-4.977509288
[N+]1(C)=CN(CCC(CC)CCC(C)C)(C=C1),-11.051637996,-4.9660805
[N+]1(C)=CN(CCC(CC)CC(C)CC)(C=C1),-10.96483363,-4.982951568000001
[N+]1(C)=CN(CCC(CC)CC(C)(C)C)(C=C1),-11.003201704,-4.985944822
[N+]1(C)=CN(CCC(CC)C(C)CCC)(C=C1),-11.247015848,-4.956012282
[N+]1(C)=CN(CCC(CC)C(C)C(C)C)(C=C1),-11.004562274,-4.9655362720000005
[N+]1(C)=CN(CCC(CC)C(CC)CC)(C=C1),-10.977350874,-4.964992044000001
[N+]1(C)=CN(CCC(CC)C(C)(C)CC)(C=C1),-11.136809678,-4.964447816
[N+]1(C)=CN(CCC(CCC)CCCC)(C=C1),-11.210552572000001,-4.968801640000001
[N+]1(C)=CN(CCC(CCC)CC(C)C)(C=C1),-11.1838854,-4.96744107
[N+]1(C)=CN(CCC(CCC)C(C)CC)(C=C1),-11.160483596,-4.977781402000001
[N+]1(C)=CN(CCC(C(C)C)CCCC)(C=C1),-11.166742218000001,-4.967713184
[N+]1(C)=CN(CCC(C(C)C)CC(C)C)(C=C1),-11.168102788,-4.968801640000001
[N+]1(C)=CN(CCC(C(C)C)C(C)CC)(C=C1),-11.146877896000001,-4.941862354
[N+]1(C)=CN(CCC(C(C)C)C(C)(C)C)(C=C1),-11.34851437,-4.9489373180000005
[N+]1(C)=CN(CCC(CCC)C(C)(C)C)(C=C1),-11.075584028,-4.9783256300000005
[N+]1(C)=CN(CCC(C)(C)CCCCC)(C=C1),-10.991228688,-4.966624728
[N+]1(C)=CN(CCC(C)(C)CCC(C)C)(C=C1),-10.95803078,-4.975060262
[N+]1(C)=CN(CCC(C)(C)CC(C)CC)(C=C1),-10.995582512,-4.9660805
[N+]1(C)=CN(CCC(C)(C)CC(C)(C)C)(C=C1),-11.307153042000001,-4.9361479600000004
[N+]1(C)=CN(CCC(C)(C)C(C)CCC)(C=C1),-10.961568262000002,-4.963903588
[N+]1(C)=CN(CCC(C)(C)C(C)C(C)C)(C=C1),-11.081026308000002,-4.94295081
[N+]1(C)=CN(CCC(C)(C)C(CC)CC)(C=C1),-11.082114764,-4.951658458
[N+]1(C)=CN(CCC(C)(C)C(C)(C)CC)(C=C1),-11.102795428,-4.955468054
[N+]1(C)=CN(CCC(C)(CC)CCCC)(C=C1),-11.160211482000001,-4.962815132
[N+]1(C)=CN(CCC(C)(CC)CC(C)C)(C=C1),-11.104972340000002,-4.960910334
[N+]1(C)=CN(CCC(C)(CC)C(C)CC)(C=C1),-11.149871150000001,-4.957372852000001
[N+]1(C)=CN(CCC(C)(CC)C(C)(C)C)(C=C1),-11.173545068,-4.936692188
[N+]1(C)=CN(CCC(C)(CCC)CCC)(C=C1),-11.284567580000001,-4.951386344
[N+]1(C)=CN(CCC(C)(C(C)C)CCC)(C=C1),-11.17708255,-4.950297888000001
[N+]1(C)=CN(CCC(C)(C(C)C)C(C)C)(C=C1),-10.988235434,-4.961182448000001
[N+]1(C)=CN(CCC(CC)(CC)CCC)(C=C1),-11.301982876,-4.954379598
[N+]1(C)=CN(CCC(CC)(CC)C(C)C)(C=C1),-11.046739944,-4.946216178
[N+]1(C)=CN(CC(C)CCCCCCC)(C=C1),-10.727550222000001,-5.040639736
[N+]1(C)=CN(CC(C)CCCCC(C)C)(C=C1),-10.790136442,-5.037374368
[N+]1(C)=CN(CC(C)CCCC(C)CC)(C=C1),-10.824967034,-5.03683014
[N+]1(C)=CN(CC(C)CCCC(C)(C)C)(C=C1),-11.204838178000001,-4.939413328
[N+]1(C)=CN(CC(C)CCC(C)CCC)(C=C1),-10.984425838,-5.030843632
[N+]1(C)=CN(CC(C)CCC(C)C(C)C)(C=C1),-10.89272342,-4.954107484000001
[N+]1(C)=CN(CC(C)CCC(CC)CC)(C=C1),-10.922111732000001,-4.953019028
[N+]1(C)=CN(CC(C)CCC(C)(C)CC)(C=C1),-10.94578565,-5.022680212
[N+]1(C)=CN(CC(C)CC(C)CCCC)(C=C1),-11.03014099,-5.0210475279999995
[N+]1(C)=CN(CC(C)CC(C)CC(C)C)(C=C1),-11.075311914,-5.020503300000001
[N+]1(C)=CN(CC(C)CC(C)C(C)CC)(C=C1),-11.086740702,-5.013156222
[N+]1(C)=CN(CC(C)CC(C)C(C)(C)C)(C=C1),-11.158306684,-5.012067766
[N+]1(C)=CN(CC(C)CC(CC)CCC)(C=C1),-11.543620108,-4.865126206
[N+]1(C)=CN(CC(C)CC(CC)C(C)C)(C=C1),-11.287560834,-4.906759648
[N+]1(C)=CN(CC(C)CC(C)(C)CCC)(C=C1),-11.328922162,-5.03955128
[N+]1(C)=CN(CC(C)CC(C)(C)C(C)C)(C=C1),-11.253002356000001,-4.940773898000001
[N+]1(C)=CN(CC(C)CC(C)(CC)CC)(C=C1),-11.275859932000001,-4.9660805
[N+]1(C)=CN(CC(C)C(C)CCCCC)(C=C1),-11.202933380000001,-4.923358602
[N+]1(C)=CN(CC(C)C(C)CCC(C)C)(C=C1),-11.307425156,-4.915467296
[N+]1(C)=CN(CC(C)C(C)CC(C)CC)(C=C1),-11.192865162,-4.916283638
[N+]1(C)=CN(CC(C)C(C)CC(C)(C)C)(C=C1),-11.134360652,-4.927440312
[N+]1(C)=CN(CC(C)C(C)C(C)CCC)(C=C1),-11.294635798,-4.913834612
[N+]1(C)=CN(CC(C)C(C)C(C)C(C)C)(C=C1),-11.098985832,-4.914106726
[N+]1(C)=CN(CC(C)C(C)C(CC)CC)(C=C1),-11.368378692,-4.911113472
[N+]1(C)=CN(CC(C)C(C)C(C)(C)CC)(C=C1),-11.134632766000001,-4.939413328
[N+]1(C)=CN(CC(C)C(CC)CCCC)(C=C1),-11.370555604000002,-4.911113472
[N+]1(C)=CN(CC(C)C(CC)CC(C)C)(C=C1),-11.386066102000001,-4.985944822
[N+]1(C)=CN(CC(C)C(CC)C(C)CC)(C=C1),-11.15123172,-4.9119298140000005
[N+]1(C)=CN(CC(C)C(CC)C(C)(C)C)(C=C1),-11.276132046,-4.93206625
[N+]1(C)=CN(CC(C)C(CCC)CCC)(C=C1),-11.279669528000001,-5.0477147
[N+]1(C)=CN(CC(C)C(C(C)C)CCC)(C=C1),-11.372188288,-4.899956798000001
[N+]1(C)=CN(CC(C)C(C(C)C)C(C)C)(C=C1),-11.3471538,-4.901045254
[N+]1(C)=CN(CC(C)C(C)(C)CCCC)(C=C1),-11.447563866000001,-4.986761164000001
[N+]1(C)=CN(CC(C)C(C)(C)CC(C)C)(C=C1),-11.241845682000001,-4.91437884
[N+]1(C)=CN(CC(C)C(C)(C)C(C)CC)(C=C1),-11.363208526000001,-4.890977036000001
[N+]1(C)=CN(CC(C)C(C)(C)C(C)(C)C)(C=C1),-11.226879412,-4.9195490060000004
[N+]1(C)=CN(CC(C)C(C)(CC)CCC)(C=C1),-11.346337458,-4.969617982
[N+]1(C)=CN(CC(C)C(C)(CC)C(C)C)(C=C1),-11.244566822,-4.909208674
[N+]1(C)=CN(CC(C)C(CC)(CC)CC)(C=C1),-11.312323208,-4.967168956
[N+]1(C)=CN(CC(CC)CCCCCC)(C=C1),-10.932724178,-4.93478739
[N+]1(C)=CN(CC(CC)CCCC(C)C)(C=C1),-11.044018804,-4.933971048
[N+]1(C)=CN(CC(CC)CCC(C)CC)(C=C1),-11.07095809,-4.931794136000001
[N+]1(C)=CN(CC(CC)CCC(C)(C)C)(C=C1),-11.24102934,-4.933154706000001
[N+]1(C)=CN(CC(CC)CC(C)CCC)(C=C1),-11.221437132000002,-4.916011524
[N+]1(C)=CN(CC(CC)CC(C)C(C)C)(C=C1),-11.163748964000002,-4.914923068
[N+]1(C)=CN(CC(CC)CC(CC)CC)(C=C1),-11.286472378000001,-4.9119298140000005
[N+]1(C)=CN(CC(CC)CC(C)(C)CC)(C=C1),-11.287288720000001,-5.001999548000001
[N+]1(C)=CN(CC(CC)C(C)CCCC)(C=C1),-11.449468664000001,-4.908392332000001
[N+]1(C)=CN(CC(CC)C(C)CC(C)C)(C=C1),-11.462258022,-4.908392332000001
[N+]1(C)=CN(CC(CC)C(C)C(C)CC)(C=C1),-11.31041841,-4.883902072000001
[N+]1(C)=CN(CC(CC)C(C)C(C)(C)C)(C=C1),-11.352323966,-4.89941257
[N+]1(C)=CN(CC(CC)C(CC)CCC)(C=C1),-11.467700302,-4.954923826
[N+]1(C)=CN(CC(CC)C(CC)C(C)C)(C=C1),-11.168102788,-4.894242404
[N+]1(C)=CN(CC(CC)C(C)(C)CCC)(C=C1),-11.513959682000001,-4.888800123999999
[N+]1(C)=CN(CC(CC)C(C)(C)C(C)C)(C=C1),-11.373276744,-4.883629958
[N+]1(C)=CN(CC(CC)C(C)(CC)CC)(C=C1),-11.411644818000001,-4.941590240000001
[N+]1(C)=CN(CC(CCC)CCCCC)(C=C1),-11.214906396,-4.912746156000001
[N+]1(C)=CN(CC(CCC)CCC(C)C)(C=C1),-11.354772992000001,-4.914923068
[N+]1(C)=CN(CC(CCC)CC(C)CC)(C=C1),-11.364569096,-4.901589482
[N+]1(C)=CN(CC(CCC)CC(C)(C)C)(C=C1),-11.494367474,-4.900501026000001
[N+]1(C)=CN(CC(CCC)C(C)CCC)(C=C1),-11.6464792,-4.893698176
[N+]1(C)=CN(CC(CCC)C(C)C(C)C)(C=C1),-11.520490418000001,-4.893153948
[N+]1(C)=CN(CC(CCC)C(CC)CC)(C=C1),-11.48048966,-4.89124915
[N+]1(C)=CN(CC(CCC)C(C)(C)CC)(C=C1),-11.444570612000001,-4.884990528
[N+]1(C)=CN(CC(CCCC)CCCC)(C=C1),-11.550422958,-4.907575990000001
[N+]1(C)=CN(CC(CC(C)C)CCCC)(C=C1),-11.558858492,-4.898324114
[N+]1(C)=CN(CC(CC(C)C)CC(C)C)(C=C1),-11.608927468000001,-4.895058746
[N+]1(C)=CN(CC(CC(C)C)C(C)CC)(C=C1),-11.5784507,-4.842540744000001
[N+]1(C)=CN(CC(C(C)C)CCCCC)(C=C1),-11.424978404,-4.911385586000001
[N+]1(C)=CN(CC(C(C)C)CCC(C)C)(C=C1),-11.451101348000002,-4.912746156000001
[N+]1(C)=CN(CC(C(C)C)CC(C)CC)(C=C1),-11.405930424,-4.903222166
[N+]1(C)=CN(CC(C(C)C)CC(C)(C)C)(C=C1),-11.55259987,-4.909208674
[N+]1(C)=CN(CC(C(C)C)C(C)CCC)(C=C1),-11.606750556,-4.877915564
[N+]1(C)=CN(CC(C(C)C)C(C)C(C)C)(C=C1),-11.385793988000001,-4.900501026000001
[N+]1(C)=CN(CC(C(C)C)C(CC)CC)(C=C1),-11.478856976,-4.917916322
[N+]1(C)=CN(CC(C(C)C)C(C)(C)CC)(C=C1),-11.433958166,-4.909208674
[N+]1(C)=CN(CC(C(C)CC)CCCC)(C=C1),-11.606206328,-4.893426062
[N+]1(C)=CN(CC(C(C)CC)C(C)CC)(C=C1),-11.507428946000001,-4.879548248000001
[N+]1(C)=CN(CC(C(C)(C)C)CCCC)(C=C1),-11.622805282000002,-4.895602974
[N+]1(C)=CN(CC(C(C)(C)C)CC(C)C)(C=C1),-11.616002432,-4.933971048
[N+]1(C)=CN(CC(C(C)(C)C)C(C)CC)(C=C1),-11.587974690000001,-4.8825415020000005
[N+]1(C)=CN(CC(C(C)(C)C)C(C)(C)C)(C=C1),-11.465523390000001,-4.856146444
[N+]1(C)=CN(CC(C)(C)CCCCCC)(C=C1),-10.861702424,-4.963087246
[N+]1(C)=CN(CC(C)(C)CCCC(C)C)(C=C1),-10.965922086,-4.962270904
[N+]1(C)=CN(CC(C)(C)CCC(C)CC)(C=C1),-11.003473818,-4.961998790000001
[N+]1(C)=CN(CC(C)(C)CCC(C)(C)C)(C=C1),-11.262254232000002,-4.934515276
[N+]1(C)=CN(CC(C)(C)CC(C)CCC)(C=C1),-11.147422124000002,-4.956828624
[N+]1(C)=CN(CC(C)(C)CC(C)C(C)C)(C=C1),-11.066604266,-4.950570002
[N+]1(C)=CN(CC(C)(C)CC(CC)CC)(C=C1),-11.275043590000001,-4.916555752000001
[N+]1(C)=CN(CC(C)(C)CC(C)(C)CC)(C=C1),-11.295724254,-4.920909576000001
[N+]1(C)=CN(CC(C)(C)C(C)CCCC)(C=C1),-11.24919276,-4.9081202180000005
[N+]1(C)=CN(CC(C)(C)C(C)CC(C)C)(C=C1),-11.216266966000001,-4.933154706000001
[N+]1(C)=CN(CC(C)(C)C(C)C(C)CC)(C=C1),-11.229328438,-4.920637462
[N+]1(C)=CN(CC(C)(C)C(C)C(C)(C)C)(C=C1),-11.378991138,-4.926896084
[N+]1(C)=CN(CC(C)(C)C(CC)CCC)(C=C1),-11.336541354,-4.894514518
[N+]1(C)=CN(CC(C)(C)C(CC)C(C)C)(C=C1),-11.420352466,-4.87356174
[N+]1(C)=CN(CC(C)(C)C(C)(C)CCC)(C=C1),-11.429876456,-4.898868342
[N+]1(C)=CN(CC(C)(C)C(C)(C)C(C)C)(C=C1),-11.317765488000001,-4.866214662
[N+]1(C)=CN(CC(C)(C)C(C)(CC)CC)(C=C1),-11.294363684,-4.944855608
[N+]1(C)=CN(CC(C)(CC)CCCCC)(C=C1),-11.239124542,-4.917099980000001
[N+]1(C)=CN(CC(C)(CC)CCC(C)C)(C=C1),-11.373276744,-4.915467296
[N+]1(C)=CN(CC(C)(CC)CC(C)CC)(C=C1),-11.259260978,-4.927168198
[N+]1(C)=CN(CC(C)(CC)CC(C)(C)C)(C=C1),-11.371099832,-4.8991404560000005
[N+]1(C)=CN(CC(C)(CC)C(C)CCC)(C=C1),-11.50089821,-4.910841358
[N+]1(C)=CN(CC(C)(CC)C(C)C(C)C)(C=C1),-11.354500878,-4.901861596
[N+]1(C)=CN(CC(C)(CC)C(CC)CC)(C=C1),-11.453822488,-4.904582736000001
[N+]1(C)=CN(CC(C)(CC)C(C)(C)CC)(C=C1),-11.439944674000001,-4.880636704
[N+]1(C)=CN(CC(C)(CCC)CCCC)(C=C1),-11.567021912000001,-4.903222166
[N+]1(C)=CN(CC(C)(CCC)CC(C)C)(C=C1),-11.654098392,-4.90077314
[N+]1(C)=CN(CC(C)(CCC)C(C)CC)(C=C1),-11.602124618000001,-4.89669143
[N+]1(C)=CN(CC(C)(C(C)C)CCCC)(C=C1),-11.510150086,-4.900501026000001
[N+]1(C)=CN(CC(C)(C(C)C)CC(C)C)(C=C1),-11.502530894,-4.859411812
[N+]1(C)=CN(CC(C)(C(C)C)C(C)CC)(C=C1),-11.443482156000002,-4.910841358
[N+]1(C)=CN(CC(C)(C(C)C)C(C)(C)C)(C=C1),-11.370555604000002,-4.88308573
[N+]1(C)=CN(CC(C)(CCC)C(C)(C)C)(C=C1),-11.553144098,-4.90077314
[N+]1(C)=CN(CC(CC)(CC)CCCC)(C=C1),-11.522123102,-4.89941257
[N+]1(C)=CN(CC(CC)(CC)CC(C)C)(C=C1),-11.710153876,-4.901317368
[N+]1(C)=CN(CC(CC)(CC)C(C)CC)(C=C1),-11.485659826000001,-4.86267718
[N+]1(C)=CN(CC(CC)(CC)C(C)(C)C)(C=C1),-11.481306002000002,-4.872201169999999
[N+]1(C)=CN(CC(CC)(CCC)CCC)(C=C1),-11.684847274000001,-4.868935802
[N+]1(C)=CN(CC(CC)(C(C)C)CCC)(C=C1),-11.634778298,-4.881180932
[N+]1(C)=CN(CC(CC)(C(C)C)C(C)C)(C=C1),-11.421985150000001,-4.879548248000001
[N+]1(C)=CN(C(C)CCCCCCCC)(C=C1),-10.780068224,-4.881180932
[N+]1(C)=CN(C(C)CCCCCC(C)C)(C=C1),-10.828504516,-4.979414086
[N+]1(C)=CN(C(C)CCCCC(C)CC)(C=C1),-10.816803614,-4.964447816
[N+]1(C)=CN(C(C)CCCCC(C)(C)C)(C=C1),-11.267424398000001,-4.918188436
[N+]1(C)=CN(C(C)CCCC(C)CCC)(C=C1),-10.932452064000001,-4.958461308
[N+]1(C)=CN(C(C)CCCC(C)C(C)C)(C=C1),-10.947962562,-4.95111423
[N+]1(C)=CN(C(C)CCCC(CC)CC)(C=C1),-10.983065268,-4.950025774
[N+]1(C)=CN(C(C)CCCC(C)(C)CC)(C=C1),-11.178715234,-4.914923068
[N+]1(C)=CN(C(C)CCC(C)CCCC)(C=C1),-11.185790198,-4.94431138
[N+]1(C)=CN(C(C)CCC(C)CC(C)C)(C=C1),-11.272594564,-4.949481546
[N+]1(C)=CN(C(C)CCC(C)C(C)CC)(C=C1),-11.1294626,-4.927984540000001
[N+]1(C)=CN(C(C)CCC(C)C(C)(C)C)(C=C1),-11.184157514,-4.932610478
[N+]1(C)=CN(C(C)CCC(CC)CCC)(C=C1),-11.118033812,-4.932610478
[N+]1(C)=CN(C(C)CCC(CC)C(C)C)(C=C1),-11.167830674000001,-4.90893656
[N+]1(C)=CN(C(C)CCC(C)(C)CCC)(C=C1),-11.214634282,-4.9323383640000005
[N+]1(C)=CN(C(C)CCC(C)(C)C(C)C)(C=C1),-11.20157281,-4.87356174
[N+]1(C)=CN(C(C)CCC(C)(CC)CC)(C=C1),-11.193137276,-4.855602216
[N+]1(C)=CN(C(C)CC(C)CCCCC)(C=C1),-11.008916098,-4.941590240000001
[N+]1(C)=CN(C(C)CC(C)CCC(C)C)(C=C1),-11.113407874,-4.9388691
[N+]1(C)=CN(C(C)CC(C)CC(C)CC)(C=C1),-11.14170773,-4.927168198
[N+]1(C)=CN(C(C)CC(C)CC(C)(C)C)(C=C1),-11.134088538,-4.940773898000001
[N+]1(C)=CN(C(C)CC(C)C(C)CCC)(C=C1),-11.307153042000001,-4.927440312
[N+]1(C)=CN(C(C)CC(C)C(C)C(C)C)(C=C1),-11.101706972,-4.833016754
[N+]1(C)=CN(C(C)CC(C)C(CC)CC)(C=C1),-11.283207010000002,-4.912201928000001
[N+]1(C)=CN(C(C)CC(C)C(C)(C)CC)(C=C1),-11.281574326000001,-4.922270146
[N+]1(C)=CN(C(C)CC(CC)CCCC)(C=C1),-11.421985150000001,-4.86403775
[N+]1(C)=CN(C(C)CC(CC)CC(C)C)(C=C1),-11.459264768,-4.868935802
[N+]1(C)=CN(C(C)CC(CC)C(C)CC)(C=C1),-11.332459644,-4.8365542360000005
[N+]1(C)=CN(C(C)CC(CC)C(C)(C)C)(C=C1),-11.488925194,-4.83682635
[N+]1(C)=CN(C(C)CC(CCC)CCC)(C=C1),-11.575457446,-4.8531531900000004
[N+]1(C)=CN(C(C)CC(C(C)C)CCC)(C=C1),-11.479401204,-4.884990528
[N+]1(C)=CN(C(C)CC(C(C)C)C(C)C)(C=C1),-11.334636556000001,-4.827030246
[N+]1(C)=CN(C(C)CC(C)(C)CCCC)(C=C1),-11.251641786,-4.866486776
[N+]1(C)=CN(C(C)CC(C)(C)CC(C)C)(C=C1),-11.114224216000002,-4.865670434
[N+]1(C)=CN(C(C)CC(C)(C)C(C)CC)(C=C1),-11.248920646,-4.852064734
[N+]1(C)=CN(C(C)CC(C)(C)C(C)(C)C)(C=C1),-11.276676274,-4.868663688
[N+]1(C)=CN(C(C)CC(C)(CC)CCC)(C=C1),-11.39613432,-4.859683926
[N+]1(C)=CN(C(C)CC(C)(CC)C(C)C)(C=C1),-11.289737746,-4.819683168
[N+]1(C)=CN(C(C)CC(CC)(CC)CC)(C=C1),-11.373820972,-4.82049951
[N+]1(C)=CN(C(C)C(C)CCCCCC)(C=C1),-11.237491858,-4.841996516
[N+]1(C)=CN(C(C)C(C)CCCC(C)C)(C=C1),-11.4015766,-4.837098464
[N+]1(C)=CN(C(C)C(C)CCC(C)CC)(C=C1),-11.52674904,-4.787029488
[N+]1(C)=CN(C(C)C(C)CCC(C)(C)C)(C=C1),-11.687840528,-4.7753285860000005
[N+]1(C)=CN(C(C)C(C)CC(C)CCC)(C=C1),-11.745256582000001,-4.7682536220000005
[N+]1(C)=CN(C(C)C(C)CC(C)C(C)C)(C=C1),-11.600764048,-4.767165166000001
[N+]1(C)=CN(C(C)C(C)CC(CC)CC)(C=C1),-11.564300772000001,-4.827846588
[N+]1(C)=CN(C(C)C(C)CC(C)(C)CC)(C=C1),-11.111503076,-4.911113472
[N+]1(C)=CN(C(C)C(C)C(C)CCCC)(C=C1),-11.57981127,-4.852336848
