Smiles,BalabanJ,BertzCT,Chi1,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA2,EState_VSA3,EState_VSA5,EState_VSA7,FractionCSP3,Ipc,Kappa2,Kappa3,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsPartialCharge,NumRotatableBonds,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SlogP_VSA3,SlogP_VSA4,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,fr_aryl_methyl,fr_unbrch_alkane,HOMO_eV
[N+]1(CCCC(C)C)=CN(CCCCCC)(C=C1),2.180426181587224,288.86685591557807,8.21954535281284,3.213903770554202,3.213903770554202,2.1065520265262885,2.1065520265262885,0.0,0.0,51.61444254938122,0.0,0.8,7795.396284433501,8.322669335146404,6.498336886247103,2.3244387755102043,0.2432522795301931,2.3244387755102043,0.2432522795301931,0.2368341791664534,9,33.61285484492389,0.0,13.08951281182515,13.08951281182515,5.917906046161393,4.646066468253968,0.0,0.8256755225373758,0.0,14.66436743761048,2,2,-11.555321010000002
[N+]1(CC(C)CCC)=CN(CCCC(C)C)(C=C1),2.317843812746662,301.6253936789609,8.113392202930193,3.2480041630134338,3.2480041630134338,2.305101716296924,2.305101716296924,0.0,0.0,25.68328649170404,0.0,0.8,6654.683556587154,7.519426920354586,5.90002038615662,2.3398838655832703,0.2432623035146207,2.3398838655832703,0.2432623035146207,0.2368338446348174,8,34.11577042168851,0.0,13.08951281182515,13.08951281182515,11.835812092322788,4.649550264550264,0.0,1.6099779372263137,0.0,11.89944856079867,1,0,-11.785529454
[N+]1(CC(C)C(C)C)=CN(CCCC(C)C)(C=C1),2.371230692601874,312.4766506934295,7.986071002992366,3.580910746514941,3.580910746514941,1.9044787796205944,1.9044787796205944,0.0,0.0,12.84164324585202,0.0,0.8,5989.497216238236,6.827096363101657,5.380687034104689,2.327152384101789,0.2432624755287938,2.327152384101789,0.2432624755287938,0.2368338434406721,7,34.61868599845312,0.0,13.08951281182515,13.08951281182515,17.75371813848418,4.634392479213908,0.0,2.3166240101922817,0.0,9.257432471445368,1,0,-11.771107412
[N+]1(CC(CC)CC)=CN(CCCC(C)C)(C=C1),2.36584472603332,297.6253936789609,8.151397005390978,3.567755546009653,3.567755546009653,2.20614205571672,2.20614205571672,0.0,0.0,32.22804289761662,0.0,0.8,7336.876506791199,7.519426920354586,5.380687034104689,2.3403184051398336,0.2432624742713552,2.3403184051398336,0.2432624742713552,0.2368338434500762,8,27.694948798762496,0.0,13.08951281182515,13.08951281182515,11.835812092322788,4.6644850718065,0.0,1.6470027306147432,0.0,11.862264142533352,1,0,-11.752059432
[N+]1(CC(C)(C)CC)=CN(CCCC(C)C)(C=C1),2.4258326929774543,323.41773980882255,7.926652133999388,3.511749739118778,3.511749739118778,1.952707792485192,1.952707792485192,0.0,5.41499046939678,19.26246486877803,0.0,0.8,5511.524033774607,6.226159653230259,5.380687034104689,2.329467198916604,0.2432723948570843,2.329467198916604,0.2432723948570843,0.2368336936583435,7,34.61868599845312,5.41499046939678,13.08951281182515,13.08951281182515,11.332896515558172,4.631938775510204,0.3976017914882004,0.81639855813512,0.0,10.469511307220316,1,0,-11.633145614
[N+]1(C(C)CCCC)=CN(CCCC(C)C)(C=C1),2.3608773307659128,301.6253936789609,8.1302289553358,3.394124679994147,3.394124679994147,2.1345697363990883,2.1345697363990883,0.0,6.041840829147961,32.10410811463005,0.0,0.8,7282.498080021754,7.519426920354586,5.380687034104689,2.352216553287982,0.2434659441324731,2.352216553287982,0.2434659441324731,0.2368267974866842,8,27.19203322199788,0.0,12.586597235060536,6.544756405912575,5.917906046161393,4.676448412698413,0.0,0.8205217874824655,0.6400914378096917,13.210565209618691,1,0,-11.728929742000002
[N+]1(C(C)CC(C)C)=CN(CCCC(C)C)(C=C1),2.415511428320273,312.4766506934295,7.986071002992366,3.231188601226042,3.231188601226042,2.2899023098766733,2.2899023098766733,0.0,6.041840829147961,19.26246486877803,0.0,0.8,5906.354527795537,6.827096363101657,5.380687034104689,2.3426332199546485,0.2434661159579986,2.3426332199546485,0.2434661159579986,0.236826796293791,7,27.694948798762496,0.0,12.586597235060536,6.544756405912575,11.835812092322788,4.661290627362056,0.0,1.5827234160039891,0.6123599563282102,10.52604912026539,1,0,-11.77981506
[N+]1(C(C)C(C)CC)=CN(CCCC(C)C)(C=C1),2.47138909959283,314.4766506934295,8.040912557858759,3.847453245614591,3.847453245614591,2.101105290728833,2.101105290728833,0.0,6.041840829147961,19.26246486877803,0.0,0.8,6820.355538018811,6.827096363101657,4.528405095439688,2.3507350718065005,0.243475997909044,2.3507350718065005,0.243475997909044,0.236826647167891,7,27.694948798762496,0.0,6.544756405912575,6.544756405912575,11.835812092322788,4.671429516250945,0.0,1.5585527531464578,0.603100697068951,10.526202736106686,1,0,-11.642941718
[N+]1(C(C)C(C)(C)C)=CN(CCCC(C)C)(C=C1),2.5351404215012536,330.9361732711759,7.803549018280202,3.610248990927822,3.610248990927822,1.9015447176180749,1.9015447176180749,0.0,11.45683129854474,12.84164324585202,0.0,0.8,4935.794438598223,5.701210666486482,4.528405095439688,2.32874433106576,0.2434859483045261,2.32874433106576,0.2434859483045261,0.2368264968163737,5,34.61868599845312,5.41499046939678,6.544756405912575,6.544756405912575,11.332896515558172,4.638883219954648,0.314268458154867,0.8112819140001678,0.5359710674393213,9.229514715608468,1,0,-11.651105138
[N+]1(C(CC)CCC)=CN(CCCC(C)C)(C=C1),2.458005888934576,301.6253936789609,8.168233757796585,3.4244967235086614,3.4244967235086614,2.3384661498081014,2.3384661498081014,0.0,6.041840829147961,32.10410811463005,0.0,0.8,7466.793925347519,7.519426920354586,4.927022758876348,2.3877721088435373,0.243475937054667,2.3877721088435373,0.243475937054667,0.236826648263367,8,34.11577042168851,0.0,6.544756405912575,6.544756405912575,5.917906046161393,4.721799886621315,0.0,0.8205253585466427,0.6864340304022842,13.13788457242146,1,0,-11.751787318
[N+]1(C(CC)C(C)C)=CN(CCCC(C)C)(C=C1),2.520363477456416,312.4766506934295,8.040912557858759,3.4804861248869257,3.4804861248869257,2.447898826513101,2.447898826513101,0.0,11.959746875309351,19.26246486877803,0.0,0.8,6314.471817771559,6.827096363101657,4.528405095439688,2.375040627362056,0.2434858284855547,2.375040627362056,0.2434858284855547,0.2368264989944946,7,34.61868599845312,0.0,6.544756405912575,6.544756405912575,11.835812092322788,4.701846182917612,0.0,1.5215315308222053,0.6401377341059881,10.51996577643403,1,0,-11.754236344
[N+]1(CCC(C)CC)=CN(CCCCCC)(C=C1),2.224965209803906,290.86685591557807,8.257550155273625,3.5931376228832272,3.5931376228832272,1.998024338832869,1.998024338832869,0.0,0.0,45.06968614346864,0.0,0.8,8592.190843141916,8.322669335146404,5.90002038615662,2.335617570911132,0.2432524506108092,2.335617570911132,0.2432524506108092,0.2368341779791832,9,40.0336764678499,0.0,13.08951281182515,13.08951281182515,5.917906046161393,4.65104473733938,0.0,0.842966856559479,0.0,14.628655907628117,2,2,-11.696276062
[N+]1(C(C)(C)CCC)=CN(CCCC(C)C)(C=C1),2.5271271091759635,323.41773980882255,7.953525587537065,3.4500246841469533,3.4500246841469533,2.3075762377888767,2.3075762377888767,5.538925252383345,0.0,25.68328649170404,0.0,0.8,5759.653027504419,6.226159653230259,4.528405095439688,2.3530498866213154,0.2436798938594315,2.3530498866213154,0.2436798938594315,0.2368195660295719,7,27.19203322199788,0.0,6.544756405912575,12.08368165829592,5.917906046161393,4.672285997732427,0.2480634684429326,0.8140908163655727,0.0,11.738141852802748,1,0,-11.642941718
[N+]1(C(C)(C)C(C)C)=CN(CCCC(C)C)(C=C1),2.592472869645308,334.4459482755029,7.836241088731308,3.967617726063307,3.967617726063307,1.847652815948946,1.847652815948946,5.538925252383345,5.917906046161393,12.84164324585202,0.0,0.8,5278.706791729131,5.701210666486482,3.863676953424496,2.3403184051398336,0.2436898055580421,2.3403184051398336,0.2436898055580421,0.2368194163569722,6,27.694948798762496,0.0,6.544756405912575,12.08368165829592,11.835812092322788,4.652332294028723,0.1977162462207105,1.4479673590115056,0.0,9.23647305681532,1,0,-11.61246495
[N+]1(C(C)(CC)CC)=CN(CCCC(C)C)(C=C1),2.58519302244986,321.41773980882255,8.014185759316886,4.035931128563243,4.035931128563243,2.143080596257321,2.143080596257321,5.538925252383345,0.0,25.68328649170404,0.0,0.8,6672.193993980261,6.226159653230259,3.863676953424496,2.377355442176871,0.2436897453199343,2.377355442176871,0.2436897453199343,0.2368194174505778,7,27.694948798762496,0.0,6.544756405912575,12.08368165829592,5.917906046161393,4.702702664399093,0.2810495795540436,0.8141066310783571,0.0,11.672877115352314,1,0,-11.678588652
[N+]1(CCC(C)CC)=CN(CCC(C)CC)(C=C1),2.3202018639007185,275.1253936789609,8.151397005390978,3.900292499040536,3.900292499040536,1.850451940349213,1.850451940349213,0.0,0.0,25.68328649170404,0.0,0.8,7879.239241718379,7.519426920354586,5.380687034104689,2.333812015355576,0.2432526230612634,2.333812015355576,0.2432526230612634,0.2368233788341775,8,40.53659204461451,0.0,13.08951281182515,13.08951281182515,11.835812092322788,4.644389644746788,0.0,1.6777104025724152,0.0,11.819838176393912,2,0,-11.781719858
[N+]1(CCC(C)(C)C)=CN(CCC(C)CC)(C=C1),2.3742906371128654,319.90796480449563,7.903996764680352,3.443273748156524,3.443273748156524,1.7413797003247364,1.7413797003247364,0.0,5.41499046939678,19.26246486877803,0.0,0.8,5637.005564343813,6.226159653230259,5.90002038615662,2.3305131172839504,0.2432527955640854,2.3305131172839504,0.2432527955640854,0.236823377636333,6,41.03950762137913,0.0,13.08951281182515,13.08951281182515,11.332896515558172,4.621708711262283,0.4224451110474289,0.8337269830771814,0.0,10.434820134646298,2,0,-11.81791102
[N+]1(CC(C)CCC)=CN(CCC(C)CC)(C=C1),2.3675743067829003,303.6253936789609,8.151397005390978,3.627238015342459,3.627238015342459,2.196574028603504,2.196574028603504,0.0,0.0,25.68328649170404,0.0,0.8,7365.824757938343,7.519426920354586,5.380687034104689,2.340274812085328,0.2432624745952288,2.340274812085328,0.2432624745952288,0.2368232302697478,8,40.53659204461451,0.0,13.08951281182515,13.08951281182515,11.835812092322788,4.654528533635677,0.0,1.6252596534991914,0.0,11.86542960895459,1,0,-11.789883278
[N+]1(CC(C)C(C)C)=CN(CCC(C)CC)(C=C1),2.4229720199728537,314.4766506934295,8.024075805453151,3.960144598843966,3.960144598843966,1.7959510919271744,1.7959510919271744,0.0,0.0,12.84164324585202,0.0,0.8,6628.595023798768,6.827096363101657,4.927022758876348,2.3317373971193414,0.2432626466094019,2.3317373971193414,0.2432626466094019,0.2368232290756025,7,41.03950762137913,0.0,13.08951281182515,13.08951281182515,17.75371813848418,4.63937074829932,0.0,2.3303858135311053,0.0,9.224945676183951,1,0,-11.759950738
[N+]1(CC(CC)CC)=CN(CCC(C)CC)(C=C1),2.4174466292463226,299.6253936789609,8.189401807851763,3.946989398338679,3.946989398338679,2.0976143680233,2.0976143680233,0.0,0.0,32.22804289761662,0.0,0.8,8080.460292050313,7.519426920354586,4.927022758876348,2.341546674225245,0.2432626453519634,2.341546674225245,0.2432626453519634,0.2368232290850066,8,34.11577042168851,0.0,13.08951281182515,13.08951281182515,11.835812092322788,4.669463340891912,0.0,1.6623125052490129,0.0,11.828041810081851,1,0,-11.82199273
[N+]1(CC(C)(C)CC)=CN(CCC(C)CC)(C=C1),2.4797406369409822,325.41773980882255,7.964656936460173,3.890983591447804,3.890983591447804,1.844180104791772,1.844180104791772,0.0,5.41499046939678,19.26246486877803,0.0,0.8,6096.358131082009,6.226159653230259,4.927022758876348,2.331099537037037,0.2432725659376846,2.331099537037037,0.2432725659376846,0.2368230792932759,7,41.03950762137913,5.41499046939678,13.08951281182515,13.08951281182515,11.332896515558172,4.6369170445956165,0.3963890857268833,0.831419241307634,0.0,10.436970430530137,1,0,-11.768386272
[N+]1(C(C)CCCC)=CN(CCC(C)CC)(C=C1),2.412438216309147,303.6253936789609,8.168233757796585,3.773358532323172,3.773358532323172,2.0260420487056683,2.0260420487056683,0.0,6.041840829147961,32.10410811463005,0.0,0.8,8025.18399735202,7.519426920354586,4.927022758876348,2.353444822373394,0.2434661152129862,2.353444822373394,0.2434661152129862,0.236816183121881,8,33.61285484492389,0.0,12.586597235060536,6.544756405912575,5.917906046161393,4.681426681783824,0.0,0.836448948661701,0.6387024176954732,13.176136152374427,1,0,-11.74580081
[N+]1(CCC(C)(C)C)=CN(CCCCCC)(C=C1),2.275301844102047,306.9668756891026,8.010149914563,3.1361188719992152,3.1361188719992152,1.888952098808392,1.888952098808392,0.0,5.41499046939678,38.64886452054263,0.0,0.8,6142.151211675692,6.827096363101657,6.498336886247103,2.3177777777777777,0.2432526231136313,2.3177777777777777,0.2432526231136313,0.2368341767813387,7,40.53659204461451,0.0,13.08951281182515,13.08951281182515,5.41499046939678,4.628363803854875,0.4268113959503298,0.0,0.0,13.232522537462335,2,2,-11.581443954
[N+]1(C(C)CC(C)C)=CN(CCC(C)CC)(C=C1),2.469170562203692,314.4766506934295,8.024075805453151,3.610422453555067,3.610422453555067,2.1813746221832524,2.1813746221832524,0.0,6.041840829147961,19.26246486877803,0.0,0.8,6548.561691849722,6.827096363101657,4.927022758876348,2.3438614890400604,0.2434662870385116,2.3438614890400604,0.2434662870385116,0.2368161819289878,7,34.11577042168851,0.0,12.586597235060536,6.544756405912575,11.835812092322788,4.666268896447468,0.0,1.5971306642491705,0.6109709362139917,10.49315221960379,1,0,-11.758590168
[N+]1(C(C)C(C)CC)=CN(CCC(C)CC)(C=C1),2.5273046304830893,316.4766506934295,8.078917360319544,4.226687097943616,4.226687097943616,1.9925776030354132,1.9925776030354132,0.0,6.041840829147961,19.26246486877803,0.0,0.8,7509.877445251465,6.827096363101657,4.176275668360387,2.3519633408919125,0.2434761689895492,2.3519633408919125,0.2434761689895492,0.2368160328030897,7,34.11577042168851,0.0,6.544756405912575,6.544756405912575,11.835812092322788,4.676407785336357,0.0,1.5724576929537244,0.6017116769547325,10.49360476327558,1,0,-11.747977722
[N+]1(C(C)C(C)(C)C)=CN(CCC(C)CC)(C=C1),2.5935954737671283,332.9361732711759,7.841553820740987,3.989482843256847,3.989482843256847,1.7930170299246546,1.7930170299246546,0.0,11.45683129854474,12.84164324585202,0.0,0.8,5470.279202589439,5.701210666486482,4.176275668360387,2.329972600151172,0.2434861193850234,2.329972600151172,0.2434861193850234,0.2368158824515744,5,41.03950762137913,5.41499046939678,6.544756405912575,6.544756405912575,11.332896515558172,4.643861489040061,0.31305575239355,0.8248977623456789,0.5345820473251028,9.198598198538676,1,0,-11.67777231
[N+]1(C(CC)CCC)=CN(CCC(C)CC)(C=C1),2.513530455929489,303.6253936789609,8.20623856025737,3.803730575837687,3.803730575837687,2.2299384621146814,2.2299384621146814,0.0,6.041840829147961,32.10410811463005,0.0,0.8,8227.688279025911,7.519426920354586,4.528405095439688,2.3890003779289493,0.2434761081351723,2.3890003779289493,0.2434761081351723,0.2368160338985656,8,40.53659204461451,0.0,6.544756405912575,6.544756405912575,5.917906046161393,4.726778155706727,0.0,0.8365406378600821,0.6850450102880657,13.102940920578003,1,0,-11.757501712000002
[N+]1(C(CC)C(C)C)=CN(CCC(C)CC)(C=C1),2.5783675251910427,314.4766506934295,8.078917360319544,3.859719977215951,3.859719977215951,2.33937113881968,2.33937113881968,0.0,11.959746875309351,19.26246486877803,0.0,0.8,6990.19239615611,6.827096363101657,4.176275668360387,2.376268896447468,0.243485999566052,2.376268896447468,0.243485999566052,0.2368158846296952,7,41.03950762137913,0.0,6.544756405912575,6.544756405912575,11.835812092322788,4.706824452003024,0.0,1.535496530402284,0.6387487139917696,10.487056589611154,1,0,-11.746345038
[N+]1(C(C)(C)CCC)=CN(CCC(C)CC)(C=C1),2.585440291456391,325.41773980882255,7.99153038999785,3.8292585364759786,3.8292585364759786,2.1990485500954566,2.1990485500954566,5.538925252383345,0.0,25.68328649170404,0.0,0.8,6383.1756463436,6.226159653230259,4.176275668360387,2.3542781557067274,0.2436800649398418,2.3542781557067274,0.2436800649398418,0.2368089516650387,7,33.61285484492389,0.0,6.544756405912575,12.08368165829592,5.917906046161393,4.677264266817838,0.2464011715797429,0.8282426041404215,0.0,11.70553237151023,1,0,-11.664982952
[N+]1(C(C)(C)C(C)C)=CN(CCC(C)CC)(C=C1),2.6534399978204117,336.4459482755029,7.874245891192093,4.346851578392332,4.346851578392332,1.7391251282555258,1.7391251282555258,5.538925252383345,5.917906046161393,12.84164324585202,0.0,0.8,5847.913991909671,5.701210666486482,3.584905944090372,2.341546674225245,0.2436899766384446,2.341546674225245,0.2436899766384446,0.236808801992441,6,34.11577042168851,0.0,6.544756405912575,12.08368165829592,11.835812092322788,4.657310563114134,0.1960539493575208,1.4600688670529938,0.0,9.205898040543378,1,0,-11.612737064
[N+]1(C(C)(CC)CC)=CN(CCC(C)CC)(C=C1),2.6459396449277333,323.41773980882255,8.052190561777671,4.415164980892269,4.415164980892269,2.0345529085639007,2.0345529085639007,5.538925252383345,0.0,25.68328649170404,0.0,0.8,7344.006417508371,6.226159653230259,3.584905944090372,2.3785837112622827,0.2436899164003369,2.3785837112622827,0.2436899164003369,0.2368088030860466,7,34.11577042168851,0.0,6.544756405912575,12.08368165829592,5.917906046161393,4.707680933484506,0.279387282690854,0.8283184786260182,0.0,11.639956420068028,1,0,-11.670425232
[N+]1(CCC(C)(C)C)=CN(CCC(C)(C)C)(C=C1),2.4305149302716123,304.03917239458906,7.656596523969727,2.9862549972725123,2.9862549972725123,1.6323074603002594,1.6323074603002594,0.0,10.82998093879356,12.84164324585202,0.0,0.8,3990.7142064126256,5.239957819512968,6.498336886247103,2.299513888888889,0.2432529680669072,2.299513888888889,0.2432529680669072,0.2368126886910602,4,41.54242319814374,0.0,13.08951281182515,13.08951281182515,10.82998093879356,4.599027777777778,0.834344529478458,0.0,0.0,9.057719907407408,2,0,-11.822536958
[N+]1(CC(C)CCC)=CN(CCC(C)(C)C)(C=C1),2.42367964782298,319.90796480449563,7.903996764680351,3.170219264458447,3.170219264458447,2.0875017885790266,2.0875017885790266,0.0,5.41499046939678,19.26246486877803,0.0,0.8,5239.854133505986,6.226159653230259,5.90002038615662,2.33630361866969,0.2432626470980429,2.33630361866969,0.2432626470980429,0.236812541324477,6,41.03950762137913,0.0,13.08951281182515,13.08951281182515,11.332896515558172,4.631847600151172,0.4212324052861119,0.7809871425422018,0.0,10.482093022968291,1,0,-11.778998718
[N+]1(CC(C)CCC)=CN(CCCCCC)(C=C1),2.268816153899192,290.86685591557807,8.257550155273625,3.32008313918515,3.32008313918515,2.344146427087159,2.344146427087159,0.0,0.0,45.06968614346864,0.0,0.8,8026.677172029863,8.322669335146404,5.90002038615662,2.3423494303215624,0.2432623021447824,2.3423494303215624,0.2432623021447824,0.2368340294147514,9,40.0336764678499,0.0,13.08951281182515,13.08951281182515,5.917906046161393,4.6611836262282695,0.0,0.7925383288582241,0.0,14.67241625577564,1,2,-11.6056621
[N+]1(CC(C)C(C)C)=CN(CCC(C)(C)C)(C=C1),2.4813044718927943,330.9361732711759,7.776675564742526,3.503125847959954,3.503125847959954,1.6868788519026976,1.6868788519026976,0.0,5.41499046939678,6.4208216229260096,0.0,0.8,4714.096026341108,5.701210666486482,5.380687034104689,2.3235721371882088,0.2432628191122158,2.3235721371882088,0.2432628191122158,0.2368125401303317,5,41.54242319814374,0.0,13.08951281182515,13.08951281182515,17.250802561719567,4.616689814814815,0.4169883655622742,1.4850844959897538,0.0,7.853532533383724,1,0,-11.814373538
[N+]1(CC(CC)CC)=CN(CCC(C)(C)C)(C=C1),2.47563413758465,315.9079648044957,7.942001567141136,3.489970647454667,3.489970647454667,1.988542127998823,1.988542127998823,0.0,5.41499046939678,19.26246486877803,0.0,0.8,5782.430714665358,6.226159653230259,5.380687034104689,2.3336574074074075,0.2432628178547773,2.3336574074074075,0.2432628178547773,0.2368125401397358,6,34.61868599845312,0.0,13.08951281182515,13.08951281182515,11.332896515558172,4.646782407407407,0.4211035918997228,0.8180241795792389,0.0,10.443617409926937,1,0,-11.77981506
[N+]1(CC(C)(C)CC)=CN(CCC(C)(C)C)(C=C1),2.5404725973973408,342.048947398916,7.717256695749548,3.433964840563792,3.433964840563792,1.735107864767295,1.735107864767295,0.0,10.82998093879356,12.84164324585202,0.0,0.8,4338.052835544125,5.239957819512968,5.380687034104689,2.325886952003024,0.2432727384404906,2.325886952003024,0.2432727384404906,0.236812390348007,5,41.54242319814374,5.41499046939678,13.08951281182515,13.08951281182515,10.82998093879356,4.614236111111111,0.8042326467624086,0.0,0.0,9.062223954396574,1,0,-11.754508458000002
[N+]1(C(C)CCCC)=CN(CCC(C)(C)C)(C=C1),2.4705870841502544,319.90796480449563,7.920833517085959,3.31633978143916,3.31633978143916,1.9169698086811915,1.9169698086811915,0.0,11.45683129854474,25.68328649170404,0.0,0.8,5736.901120177122,6.226159653230259,5.380687034104689,2.3455555555555554,0.2434662877157042,2.3455555555555554,0.2434662877157042,0.236805494176879,6,34.11577042168851,0.0,12.586597235060536,6.544756405912575,5.41499046939678,4.658745748299319,0.4195701084229222,0.0,0.6304043839758124,11.787382256717349,1,0,-11.784985226
[N+]1(C(C)CC(C)C)=CN(CCC(C)(C)C)(C=C1),2.529645123839689,330.9361732711759,7.776675564742526,3.153403702671055,3.153403702671055,2.0723023821587754,2.0723023821587754,0.0,11.45683129854474,12.84164324585202,0.0,0.8,4637.915021878289,5.701210666486482,5.380687034104689,2.3359722222222223,0.2434664595412295,2.3359722222222223,0.2434664595412295,0.2368054929839858,5,34.61868599845312,0.0,12.586597235060536,6.544756405912575,11.332896515558172,4.643587962962963,0.4153260686990845,0.7596529090031072,0.6026729024943309,9.116321767132778,1,0,-11.772467982
[N+]1(C(C)C(C)CC)=CN(CCC(C)(C)C)(C=C1),2.590280176258999,332.9361732711759,7.831517119608918,3.769668347059604,3.769668347059604,1.8835053630109369,1.8835053630109369,0.0,11.45683129854474,12.84164324585202,0.0,0.8,5374.127527795418,5.701210666486482,4.528405095439688,2.344074074074074,0.2434763414922591,2.344074074074074,0.2434763414922591,0.2368053438580896,5,34.61868599845312,0.0,6.544756405912575,6.544756405912575,11.332896515558172,4.653726851851852,0.4141133629377677,0.7346908462459059,0.5934136432350717,9.118455766565884,1,0,-11.682670362
[N+]1(C(C)C(C)(C)C)=CN(CCC(C)(C)C)(C=C1),2.6593759203310303,349.73410395974304,7.594153580030361,3.532464092372835,3.532464092372835,1.6839447899001778,1.6839447899001778,0.0,16.87182176794152,6.4208216229260096,0.0,0.8,3875.229018128642,4.832497950968312,4.528405095439688,2.322083333333333,0.2434862918877254,2.322083333333333,0.2434862918877254,0.2368051935065764,3,41.54242319814374,5.41499046939678,6.544756405912575,6.544756405912575,10.82998093879356,4.621180555555556,0.71390908446712,0.0,0.5262840136054421,7.833127125850341,1,0,-11.702806798
[N+]1(C(CC)CCC)=CN(CCC(C)(C)C)(C=C1),2.576097426336281,319.90796480449563,7.958838319546744,3.3467118249536747,3.3467118249536747,2.1208662220902044,2.1208662220902044,0.0,11.45683129854474,25.68328649170404,0.0,0.8,5883.440611124075,6.226159653230259,4.927022758876348,2.381111111111111,0.2434762806378823,2.381111111111111,0.2434762806378823,0.2368053449535656,6,41.03950762137913,0.0,6.544756405912575,6.544756405912575,5.41499046939678,4.704097222222222,0.4193216962711009,0.0,0.676746976568405,11.71158950617284,1,0,-11.77301221
[N+]1(C(CC)C(C)C)=CN(CCC(C)(C)C)(C=C1),2.6436758185783207,330.9361732711759,7.831517119608918,3.402701226331939,3.402701226331939,2.230298898795204,2.230298898795204,0.0,17.374737344706134,12.84164324585202,0.0,0.8,4970.482513728692,5.701210666486482,4.528405095439688,2.36837962962963,0.2434861720687542,2.36837962962963,0.2434861720687542,0.2368051956846971,5,41.54242319814374,0.0,6.544756405912575,6.544756405912575,11.332896515558172,4.684143518518519,0.4139937641723356,0.6976538092088689,0.6304506802721088,9.110397888321996,1,0,-11.761583422
[N+]1(C(C)(C)CCC)=CN(CCC(C)(C)C)(C=C1),2.651077094877972,342.048947398916,7.744130149287224,3.3722397855919666,3.3722397855919666,2.08997631007098,2.08997631007098,5.538925252383345,5.41499046939678,19.26246486877803,0.0,0.8,4523.582596943111,5.239957819512968,4.528405095439688,2.346388888888889,0.243680237442456,2.346388888888889,0.243680237442456,0.2367982627203093,5,34.11577042168851,0.0,6.544756405912575,12.08368165829592,5.41499046939678,4.654583333333333,0.6485802469135803,0.0,0.0,10.32626814846309,1,0,-11.688112642000002
[N+]1(CC(C)C(C)C)=CN(CCCCCC)(C=C1),2.3203065428309224,301.6253936789609,8.130228955335799,3.652989722686657,3.652989722686657,1.94352349041083,1.94352349041083,0.0,0.0,32.22804289761662,0.0,0.8,7223.872661671739,7.519426920354586,5.380687034104689,2.329617948840081,0.2432624741589555,2.329617948840081,0.2432624741589555,0.2368340282206061,8,40.53659204461451,0.0,13.08951281182515,13.08951281182515,11.835812092322788,4.646025840891912,0.0,1.5058755557880734,0.0,12.018932110391347,1,2,-11.604573644
[N+]1(C(C)(C)C(C)C)=CN(CCC(C)(C)C)(C=C1),2.7220106478453303,353.24387896406995,7.626845650481466,3.88983282750832,3.88983282750832,1.630052888231049,1.630052888231049,5.538925252383345,11.332896515558172,6.4208216229260096,0.0,0.8,4145.845643335032,4.832497950968312,3.863676953424496,2.3336574074074075,0.2436901491410509,2.3336574074074075,0.2436901491410509,0.2367981130477137,4,34.61868599845312,0.0,6.544756405912575,12.08368165829592,11.332896515558172,4.63462962962963,0.5929050925925925,0.6305241795792392,0.0,7.841326530612244,1,0,-11.644030174
[N+]1(C(C)(CC)CC)=CN(CCC(C)(C)C)(C=C1),2.7142795276646137,340.048947398916,7.804790321067045,3.9581462300082566,3.9581462300082566,1.925480668539424,1.925480668539424,5.538925252383345,5.41499046939678,19.26246486877803,0.0,0.8,5258.697179965235,5.239957819512968,3.863676953424496,2.370694444444444,0.2436900889029432,2.370694444444444,0.2436900889029432,0.2367981141413192,5,34.61868599845312,0.0,6.544756405912575,12.08368165829592,5.41499046939678,4.685,0.6814467592592591,0.0,0.0,10.259182492441422,1,0,-11.712602902
[N+]1(CC(C)CCC)=CN(CC(C)CCC)(C=C1),2.4168443653743474,275.1253936789609,8.151397005390978,3.3541835316443818,3.3541835316443818,2.542696116857794,2.542696116857794,0.0,0.0,25.68328649170404,0.0,0.8,6853.998006173768,7.519426920354586,5.380687034104689,2.3408213655832704,0.2432723261283315,2.3408213655832704,0.2432723261283315,0.2365588537756177,8,40.53659204461451,0.0,13.08951281182515,13.08951281182515,11.835812092322788,4.664667422524565,0.0,1.5720653292181066,0.0,11.91145340273136,0,0,-11.737365276
[N+]1(CC(C)C(C)C)=CN(CC(C)CCC)(C=C1),2.4743478005379638,314.4766506934295,8.024075805453151,3.687090115145889,3.687090115145889,2.142073180181465,2.142073180181465,0.0,0.0,12.84164324585202,0.0,0.8,6169.374398787868,6.827096363101657,4.927022758876348,2.337878978751995,0.2432724981424967,2.337878978751995,0.2432724981424967,0.2365588525814701,7,41.03950762137913,0.0,13.08951281182515,13.08951281182515,17.75371813848418,4.649509637188209,0.0,2.27514120951666,0.0,9.2730039349813,0,0,-11.768114158
